coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Jul 28 08:46:41 +0000 2021,koronawirus,,,13,1420304691150348288,MZ_GOV_PL,1420300665381851143,462886126,pl,,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MZ_GOV_PL To nie są ""przypadki zakażenia #koronawirus"" a pozytywne (nierzadko  fałszywie) wyniki zakażenia.",https://twitter.com/Hanna_Manowska/status/1420304691150348288,Sun Jan 13 22:32:13 +0000 2019,1084578894982901760,false,POLSKA,53609,680,617,0,,Hanna Manowska,Hanna_Manowska,14644,,,false
,Wed Jul 28 08:10:05 +0000 2021,,,,0,1420295483000512543,,,,pl,,,,5,1420291577491206145,TygodnikWPROST,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@a_niedzielski w jednej z najsłabiej zaszczepionych gmin. @AndrzejDuda miał tam 91 proc. poparcia. „Pewnie przypadek”.
https://t.co/z80R5if2ub",https://twitter.com/RobertFelus/status/1420295483000512543,Thu Aug 01 09:30:51 +0000 2013,1637599729,false,"Dziennikarz, wykładowca SWPS. Kiedyś Dziennik Polski, Echo Krakowa, SE, Fakt, Forbes, Przegląd Sportowy, Onet Rano, WP i WP SportoweFakty, Wprost",46106,7928,1286,64,,Robert Feluś 🇵🇱🇪🇺😷,RobertFelus,35613,,,false
,Wed Jul 28 07:58:03 +0000 2021,,,,0,1420292454704615425,,,,pl,,,,17,1419743388904067077,BuczynskaRenata,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Obniżenie funkcji poznawczych po przebyciu COVID u chorych będących pod respiratorem może być większe niż u osób które miały w przeszłości udar mózgu 🤔https://t.co/YmTZVnIbQ0,https://twitter.com/SpoonyBart/status/1420292454704615425,Sun Jun 26 12:57:15 +0000 2016,747051093453119489,false,"""Opowiadamy się za sprawiedliwością społeczną. Nie koniecznie ma to być marksizm; chodzi o odczucie krzywdy społecznej i szlachetną dążność do jej usunięcia""",75035,3084,3232,23,"Kraków, Polska",Bart K🏳️‍🌈🌹⚛️,SpoonyBart,27212,,,false
,Wed Jul 28 08:03:31 +0000 2021,Niemcy koronawirus,,,2,1420293830826463239,,,,pl,,,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Ponad połowa #Niemcy w pełni zaszczepiona przeciw #koronawirus'owi.,https://twitter.com/AdamGoorczewski/status/1420293830826463239,Sun Feb 12 12:26:22 +0000 2012,490301160,false,"Niemcy, Austria, Szwajcaria. Były korespondent RMF FM, tu wciąż informujący o strefie niemieckojęzycznej.",1706,1207,349,20,Poznań,Adam Górczewski,AdamGoorczewski,6270,,,false
,Wed Jul 28 08:38:08 +0000 2021,,,"https://serwisy.gazetaprawna.pl/zdrowie/artykuly/8216944,muller-szczepienia-koronawirus-nowe-rozwiazania.html?utm_source=dlvr.it&utm_medium=twitter",0,1420302541871476736,,,,pl,,false,,0,,,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",Müller: Będą nowe rozwiązania dotyczące szczepień https://t.co/qjAXSx5K5J,https://twitter.com/gazetaprawnapl/status/1420302541871476736,Fri Aug 21 11:03:38 +0000 2009,67580351,false,"Oficjalny profil serwisu internetowego Gazetaprawna.pl. To najświeższe informacje i wiadomości z prawa, biznesu, podatków, finansów czy pracy.",296,73854,448,523,"Warszawa, Polska",gazetaprawna.pl,gazetaprawnapl,152418,,http://www.gazetaprawna.pl,false
,Wed Jul 28 08:35:28 +0000 2021,SzczepimySię koronawirus pomorskie SARS_CoV_2,,https://twitter.com/MZ_GOV_PL/status/1420300665381851143,0,1420301871554703360,,,,pl,,false,1420300665381851143,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#SzczepimySię #koronawirus #pomorskie
W ciągu ostatniej doby w województwie pomorskim potwierdzono 13 nowych przypadków zakażeń #SARS_CoV_2. https://t.co/ClJrcY0qIL",https://twitter.com/gdansk_wsse/status/1420301871554703360,Mon Jan 20 07:41:23 +0000 2020,1219162737185566720,false,Profil Wojewódzkiej Stacji Sanitarno-Epidemiologicznej w Gdańsku #edukacja #profilaktyka #nadzór #bezpieczeństwo #zdrowiepubliczne,412,1726,54,8,"Polska, Gdańsk",WSSE Gdańsk,gdansk_wsse,2379,,http://wsse.gda.pl,false
,Wed Jul 28 08:31:45 +0000 2021,Pilne koronawirus włączprawdę TVRepublika,https://twitter.com/RepublikaTV/status/1420300933691478021/video/1,,0,1420300933691478021,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#Pilne | Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus. Z powodu COVID-19 zmarła 1 osoba, natomiast z powodu współistnienia COVID-19 z innymi schorzeniami zmarły 2 osoby. 
@MZ_GOV_PL 
#włączprawdę #TVRepublika https://t.co/vHrSVeprJt",https://twitter.com/RepublikaTV/status/1420300933691478021,Wed Jan 09 11:06:01 +0000 2013,1073461458,false,"📺 ➡️ https://t.co/aAtUGI9LnP 🖥 ➡ https://t.co/QAsyRg1rD0
📷 ➡️ https://t.co/DU67gazXzh 
🎬 ➡️ https://t.co/SfDdYn4Dcy……",2760,93457,800,325,Polska,Telewizja Republika 🇵🇱 #włączprawdę,RepublikaTV,208161,,http://www.tvrepublika.pl,false
,Wed Jul 28 08:59:00 +0000 2021,koronawirus,https://twitter.com/MZ_GOV_PL/status/1420292946604150784/photo/1,,0,1420307792934711304,,,,pl,,false,,13,1420292946604150784,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",📊 Dzienny raport o #koronawirus. https://t.co/Q4zAxPa0rm,https://twitter.com/LUWLublin/status/1420307792934711304,Tue Jun 13 11:58:40 +0000 2017,874596880897978368,false,Oficjalne konto Lubelskiego Urzędu Wojewódzkiego w Lublinie #LUWLublin,13414,2492,501,0,"Lublin, Polska",Urząd Wojewódzki,LUWLublin,23979,,http://www.lublin.uw.gov.pl/,false
,Wed Jul 28 08:27:24 +0000 2021,koronawirus,https://twitter.com/MZ_GOV_PL/status/1420292946604150784/photo/1,,0,1420299842010628100,,,,pl,,false,,13,1420292946604150784,MZ_GOV_PL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",📊 Dzienny raport o #koronawirus. https://t.co/Q4zAxPa0rm,https://twitter.com/RafalCwikla/status/1420299842010628100,Wed Nov 20 13:21:38 +0000 2013,2204904733,false,Polak - to tyle i aż tyle!,3186,857,520,0,Elbląg,Rafał Ćwiąkała,RafalCwikla,1760,,,false
,Wed Jul 28 08:37:57 +0000 2021,koronawirus,,,0,1420302496019386368,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/PatrykBarszcz11/status/1420302496019386368,Mon Nov 25 21:07:05 +0000 2013,2214683646,false,"Fan sportu,przede wszystkim:⚽️🏐 🎾.Sympatyk #PremierLeague #SerieA,#PlusLiga Wierny kibic #Juventus #CzarniRadom #Federer,wielbiący #Wimbledon. #ManUtd hejter",60780,394,617,10,Radom/Warszawa,Patryk Barszcz,PatrykBarszcz11,39791,,,false
,Wed Jul 28 08:41:39 +0000 2021,koronawirus,,,0,1420303427167469573,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/TVP3Lublin/status/1420303427167469573,Thu Mar 15 20:41:37 +0000 2018,974385148815953921,false,Telewizja Polska S.A. Oddział w Lublinie,18,1168,103,6,"Lublin, Polska",TVP3 Lublin,TVP3Lublin,3349,,http://lublin.tvp.pl,false
,Wed Jul 28 08:46:12 +0000 2021,koronawirus,,,0,1420304573055574019,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/Okamg_nie_nie/status/1420304573055574019,Sun Mar 20 22:33:16 +0000 2016,711682045718749188,false,"#StopIdeologiiLGBT
GAB (@GETonGAB): https://t.co/tBj7MGwdfj",158018,513,860,0,,OkaMgnienie✝️🇵🇱 #MuremZaPolskimMundurem,Okamg_nie_nie,128342,,,false
,Wed Jul 28 08:30:11 +0000 2021,,,"https://www.medonet.pl/koronawirus/to-musisz-wiedziec,ekspert--grypa-moze-byc-zima-wiekszym-wyzwaniem-niz-covid-19,artykul,95566176.html",9,1420300541578579968,,,,pl,,false,,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Wg prof. A. Harndena z WB jesienią i zimą większym problemem niż C19 może być grypa. Z powodu lockdownu spadła odporność populacyjna przeciwko grypie, więc ""powróci, by nas kąsać""... 

Czy trzeba będzie wprowadzić lockdown z powodu epidemii grypy ? 🤔

https://t.co/RaJIwA8BqG",https://twitter.com/olimpia_szuwar/status/1420300541578579968,Sat Jan 14 10:03:01 +0000 2017,820209598250553344,false,,14285,3135,121,19,"Warszawa, Polska",Olimpia Szuwar,olimpia_szuwar,19027,,,false
,Wed Jul 28 08:35:47 +0000 2021,koronawirus,https://twitter.com/tvp_3/status/1420301949975547904/photo/1,,1,1420301949975547904,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Sprawdź najnowszy #koronawirus raport od @MZ_GOV_PL  ⤵️ https://t.co/Yc3swzpQXo,https://twitter.com/tvp_3/status/1420301949975547904,Thu Feb 25 21:59:17 +0000 2016,702976181772132361,false,Najważniejsze i najciekawsze informacje z Polski. #TVP3 - zawsze blisko Ciebie.,484,13265,123,34,Polska,TVP3,tvp_3,8554,,https://regiony.tvp.pl/,false
,Wed Jul 28 08:54:47 +0000 2021,koronaraport covid koronawirus,,https://www.radiolodz.pl/posts/71782-koronawirus-w-regionie-lodzkim-kraju-i-na-swiecie-sprawdz-najwazniejsze-informacje-raport,0,1420306731729571841,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Według danych Ministerstwo Zdrowia ostatniej doby zanotowano niewielki wzrost zakażeń koronawirusem
#koronaraport #covid #koronawirus
https://t.co/cU48QclVuU",https://twitter.com/radiolodz/status/1420306731729571841,Tue Jul 03 11:37:26 +0000 2012,625490650,false,"Regionalna Rozgłośnia Polskiego Radia w Łodzi, ul. Narutowicza 130. Nadajemy na falach UKF: * 99,2 MHz - Łódź * 96,7 MHz - Sieradz * 101,1 MHz - Wieluń",269,4996,748,51,Polska,Radio Łódź,radiolodz,14475,,http://www.radiolodz.pl,false
,Wed Jul 28 08:00:00 +0000 2021,koronawirus,https://twitter.com/MZ_GOV_PL/status/1420292946604150784/photo/1,,43,1420292946604150784,,,,pl,,false,,13,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",📊 Dzienny raport o #koronawirus. https://t.co/Q4zAxPa0rm,https://twitter.com/MZ_GOV_PL/status/1420292946604150784,Fri Jan 13 13:40:29 +0000 2012,462886126,false,Oficjalny profil Ministerstwa Zdrowia,3336,505171,1169,684,Polska,Ministerstwo Zdrowia,MZ_GOV_PL,15986,,http://www.gov.pl/zdrowie,true
,Wed Jul 28 08:34:12 +0000 2021,,,https://wiadomosci.wp.pl/koronawirus-najnowszy-raport-ministerstwa-zdrowia-6666060894624544a?utm_source=twitter&utm_medium=social&utm_campaign=ttwp&utm_term=post&utm_content=wiadomosci,0,1420301551294427139,MZ_GOV_PL,,462886126,pl,,false,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","@MZ_GOV_PL podało najnowsze dane o epidemii w Polsce‼️

https://t.co/4H7vBSzk1V",https://twitter.com/wirtualnapolska/status/1420301551294427139,Mon Aug 24 00:28:05 +0000 2009,68277403,false,"To, co ważne, dzieje się w Polsce. W Wirtualnej Polsce.
ℹ️ Newsy, 🗣️ opinie, ☀️ pogoda, ⚽ sport i 🍿 rozrywka w 1 miejscu.
#️⃣ #dziejesie
IG: @wirtualnapolska",2088,91155,1072,436,"Warsaw, Poland",Wirtualna Polska,wirtualnapolska,108258,,http://wp.pl/,false
,Wed Jul 28 08:32:51 +0000 2021,koronawirus koronawirus,,http://gov.pl/raport-zakazen https://twitter.com/MZ_GOV_PL/status/1420300665381851143,1,1420301213120217088,,,,pl,,false,1420300665381851143,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ministerstwo Zdrowia poinformowało o 4 nowych zakażeniach #koronawirus w województwie lubuskim.
👉 Codzienny raport zakażeń #koronawirus od poziomu danych ogólnopolskich do poziomu danych powiatowych👉https://t.co/AohOXt4UxN https://t.co/PaqnqKGZzF",https://twitter.com/LubuskiUW/status/1420301213120217088,Wed Sep 11 18:33:36 +0000 2013,1855139455,false,"Lubuski Urząd Wojewódzki w Gorzowie Wielkopolskim
ul. Jagiellończyka 8,
66-400 Gorzów Wielkopolski
 tel. +48 95 7 851 851",1228,1360,294,8,"Gorzów Wielkopolski, Polska",LUW  🇵🇱 💯,LubuskiUW,5153,,https://www.gov.pl/web/uw-lubuski,false
,Wed Jul 28 08:15:25 +0000 2021,koronawirus,https://twitter.com/MZ_GOV_PL/status/1420292946604150784/photo/1,,0,1420296823038779394,,,,pl,,false,,13,1420292946604150784,MZ_GOV_PL,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",📊 Dzienny raport o #koronawirus. https://t.co/Q4zAxPa0rm,https://twitter.com/ParlamentarnyPL/status/1420296823038779394,Mon Aug 03 13:03:42 +0000 2015,3401262845,false,,1989,2686,1486,42,,Parlamentarny.pl,ParlamentarnyPL,64375,,http://www.parlamentarny.pl,false
,Wed Jul 28 08:39:46 +0000 2021,koronawirus COVID19,,https://tiny.pl/9x3q1,0,1420302951256625152,MZ_GOV_PL,,462886126,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@MZ_GOV_PL  poinformowało 28 lipca 2021 r. o 138 przypadkach zakażeń #koronawirus . To więcej niż tydzień temu ( 124 przypadki 21 lipca). Liczba zgonów z powodu #COVID19  taka sama jak tydzień temu  - 3 zgony 21 lipca br.https://t.co/jzc21HSO6e
@NFZ_GOV_PL",https://twitter.com/infodent24_pl/status/1420302951256625152,Tue Mar 11 12:31:08 +0000 2014,2383647524,false,,4,423,96,4,,infodent24.pl,infodent24_pl,15837,,,false
,Wed Jul 28 08:30:41 +0000 2021,koronawirus,,,179,1420300665381851143,,,,pl,,,,36,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/MZ_GOV_PL/status/1420300665381851143,Fri Jan 13 13:40:29 +0000 2012,462886126,false,Oficjalny profil Ministerstwa Zdrowia,3336,505171,1169,684,Polska,Ministerstwo Zdrowia,MZ_GOV_PL,15986,,http://www.gov.pl/zdrowie,true
,Wed Jul 28 07:59:19 +0000 2021,Covid19 koronawirus,https://twitter.com/FamedZywiec/status/1420292773069180928/photo/1,,2,1420292773069180928,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nasz wynik za 6 m-cy AD2021 jest podobny do osiągniętego w analogicznym okresie 2020 r., szczycie 1-szej fali #Covid19. Tym razem jednak brak było projektów bezpośrednio związanych z pandemią #koronawirus wcześniej dominujących w naszym portfelu @Wprostbiznes @Money_pl @PAIH_pl https://t.co/dlBsNyY4sA",https://twitter.com/FamedZywiec/status/1420292773069180928,Wed Nov 20 14:00:31 +0000 2013,2204963101,false,"Wytwórca sprzętu medycznego od 1947r. Wspieramy lekarzy w ponad 100 krajach. Medical equipment maker since 1947, We support medical staff in more than 100 ctrs",246,281,281,0,Polska,Famed Żywiec,FamedZywiec,583,,http://www.famed.com.pl,false
,Wed Jul 28 08:59:06 +0000 2021,koronawirus,,,0,1420307818683543552,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/LUWLublin/status/1420307818683543552,Tue Jun 13 11:58:40 +0000 2017,874596880897978368,false,Oficjalne konto Lubelskiego Urzędu Wojewódzkiego w Lublinie #LUWLublin,13414,2492,501,0,"Lublin, Polska",Urząd Wojewódzki,LUWLublin,23979,,http://www.lublin.uw.gov.pl/,false
,Wed Jul 28 08:18:25 +0000 2021,SARS_CoV_2,,https://swiatrolnika.info/ministerstwo-zdrowia-koronawirus-norki,1,1420297581230428162,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@MZ_GOV_PL wystosowało odpowiedź na interpelację zgłoszoną przez posła koła @pisorgpl Tadeusza Woźniaka - „nie wykryto wyższej zachorowalności spowodowanej wirusem #SARS_CoV_2 w miejscach występowania ferm norek” 
@MRiRW_GOV_PL 
https://t.co/vvEeIOsxoE",https://twitter.com/Swiat_Rolnika/status/1420297581230428162,Sun Aug 31 19:26:27 +0000 2014,2782798280,false,"🚜 Projekt medialny, w którego skład wchodzi: 
▪ portal rolniczy https://t.co/RdSWRn6caH
▪ telewizja Świat Rolnika
▪ czasopismo Świat Rolnika BIZNES",1871,4921,777,15,"Warszawa, Polska",Świat Rolnika,Swiat_Rolnika,6658,,http://www.swiatrolnika.info,false
,Wed Jul 28 08:47:13 +0000 2021,koronawirus SzczepimySię OstatniaProsta,https://twitter.com/pssejaslo/status/1420304825879781376/photo/1,,1,1420304825879781376,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","👉 Sprawdź najnowsze zalecane odstępy pomiędzy dawkami szczepień. ⏰#koronawirus #SzczepimySię #OstatniaProsta
⤵️⤵️⤵️ https://t.co/XYcyh41hDt",https://twitter.com/pssejaslo/status/1420304825879781376,Wed Feb 13 07:24:05 +0000 2019,1095584378204364801,false,"PSSE w Jaśle

#nadzór #ostrzeżenia #bezpieczeństwo #edukacja #profilaktyka",100,121,62,3,"Jasło, Polska",Powiatowa Stacja Sanitarno–Epidemiologiczna Jasło,pssejaslo,278,,https://sanepidjaslo.pl,false
,Wed Jul 28 08:06:33 +0000 2021,,,,0,1420294592608587779,,,,pl,,,,122,1419659194014310407,JSaryuszWolski,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","„Wiele wskazuje na to, że wstrzymywanie decyzji w sprawie pl Planu Odbudowy służy  Brukseli jako środek nacisku ws ostatecznego
orzeczenia TK”

&gt; KE, władza wykonawcza UE dopuszcza się niedozwolonego
i bezprawnego nacisku na władzę sądowniczą  Państwa Czł
 https://t.co/FjORIPeUHC",https://twitter.com/LookaszAugustyn/status/1420294592608587779,Sun Apr 19 23:17:35 +0000 2020,1252013427398189056,false,"Stosunki międzynarodowe i zarządzanie w sporcie. Tradycjonalista.
Idź wyprostowany wśród tych co na kolanach, wśród odwróconych plecami. Amor patriae nostra lex",15963,288,748,13,,Łukasz Augustyn,LookaszAugustyn,12382,,,false
,Wed Jul 28 08:47:07 +0000 2021,koronawirus COVID19 Covid_19,,https://ipolska24.pl/dzisiaj-138-nowych-przypadkow/,0,1420304804014854147,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Dzisiaj 138 nowych przypadków i 3 osoby zmarły.
https://t.co/WSSJZHUYwC
#koronawirus #COVID19 #Covid_19 @V2019N @koronawiruswpol",https://twitter.com/ipolska24/status/1420304804014854147,Wed Apr 11 11:37:28 +0000 2018,984032682735620096,false,Portal informacyjny z niepublikowanymi wcześniej informacjami z kraju i ze świata,10,107,108,2,Polska,iPolska24.pl,ipolska24,7753,,http://www.ipolska24.pl,false
,Wed Jul 28 08:39:38 +0000 2021,koronawirus,,,0,1420302917941276672,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/Karolin01386392/status/1420302917941276672,Sun Mar 15 09:07:42 +0000 2020,1239115994636967938,false,,5859,21,263,0,"Łódź, Polska",Karolina,Karolin01386392,5945,,,false
,Wed Jul 28 08:35:00 +0000 2021,,,http://dlvr.it/S4YwZb,0,1420301753925476354,,,,pl,,false,,1,1420283645407875072,OnetWiadomosci,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Mężczyzna zmarł na koronawirusa. Matka zorganizowała na jego pogrzebie punkt szczepień https://t.co/KcHl9gLQmw https://t.co/bS8BiMomzz,https://twitter.com/julita97077780/status/1420301753925476354,Fri Mar 26 10:05:40 +0000 2021,1375388429362597888,false,,87572,360,459,2,,julita,julita97077780,58517,,,false
,Wed Jul 28 08:00:35 +0000 2021,,,,0,1420293092444413952,,,,pl,,,,5,1420291577491206145,TygodnikWPROST,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@a_niedzielski w jednej z najsłabiej zaszczepionych gmin. @AndrzejDuda miał tam 91 proc. poparcia. „Pewnie przypadek”.
https://t.co/z80R5if2ub",https://twitter.com/Anka_Pawlowska/status/1420293092444413952,Fri Aug 14 11:13:22 +0000 2009,65612538,false,,2348,61,148,3,Poland,welldone_ap,Anka_Pawlowska,17255,,,false
,Wed Jul 28 08:32:41 +0000 2021,koronawirus,,,0,1420301169155584000,,,,pl,,,,36,1420300665381851143,MZ_GOV_PL,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mamy 138 nowych i potwierdzonych przypadków zakażenia #koronawirus z województw: małopolskiego (20), śląskiego (20), mazowieckiego (18), pomorskiego (13), lubelskiego (10), wielkopolskiego (9), warmińsko-mazurskiego (7), dolnośląskiego (6), podkarpackiego (6),",https://twitter.com/jacekbea/status/1420301169155584000,Wed Apr 15 13:15:31 +0000 2015,3170026013,false,Oglądacz @RepublikaTV PISIEWICZ #PolskiŁad #DumaiSzacunek 🇵🇱,110032,1859,2729,20,Giżycko,Jacek Klim #DUDA2020🇵🇱✌️🇵🇱 #DumaiSzacunek,jacekbea,204146,,https://albicla.com/JacekKlim,false
,Wed Jul 28 08:27:35 +0000 2021,,,https://swiatrolnika.info/ministerstwo-zdrowia-koronawirus-norki,0,1420299888072527873,,,,pl,,false,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Resort @MZ_GOV_PL nie ma wątpliwości: W okolicach ferm norek koronawirusem nie zaraża się więcej osób

Jesteśmy ciekawi, co z tym faktem zrobi @MRiRW_GOV_PL ? Czy skończy się przymusowe zabijanie zwierząt? 

@lkwarzecha @R_A_Ziemkiewicz @krzysztofbosak 

https://t.co/uR3hXMILlK",https://twitter.com/Instytut_Rolny/status/1420299888072527873,Thu Dec 28 10:23:22 +0000 2017,946325693520076800,false,Instytut Gospodarki Rolnej (IGR) to pierwszy w Polsce niezależny Think Tank o profilu rolniczym. Jesteśmy dumni z polskiej wsi,1734,2334,1028,10,"Warszawa, Polska",Instytut Gospodarki Rolnej,Instytut_Rolny,1709,,http://www.instytutrolny.pl/,false
,Wed Jul 28 05:12:58 +0000 2021,koronawirus,,,0,1420250911360827394,,,,pl,,,,5,1420245941379026954,TygodnikWPROST,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Nieoficjalnie: Firmy sprawdzą, kto z pracowników się zaszczepił. Projekt wkrótce w Sejmie #koronawirus @JMiziolek  https://t.co/ZZnzokN5io",https://twitter.com/RobertFelus/status/1420250911360827394,Thu Aug 01 09:30:51 +0000 2013,1637599729,false,"Dziennikarz, wykładowca SWPS. Kiedyś Dziennik Polski, Echo Krakowa, SE, Fakt, Forbes, Przegląd Sportowy, Onet Rano, WP i WP SportoweFakty, Wprost",46106,7928,1286,64,,Robert Feluś 🇵🇱🇪🇺😷,RobertFelus,35613,,,false
